Date,Open,Close,High,Low
13/09/2013,5.18,5.18,5.25,2.94
16/09/2013,5.18,5.18,5.25,2.94
17/09/2013,5.18,5.18,5.25,2.94
18/09/2013,5.18,5.17,5.25,2.94
19/09/2013,5.17,5.16,5.25,2.94
20/09/2013,5.16,5.16,5.25,2.94
24/09/2013,5.16,5.16,5.25,2.94
25/09/2013,5.16,5.11,5.25,2.94
26/09/2013,5.11,5,5.25,2.94
27/09/2013,5,5,5.25,2.94
30/09/2013,5,5,5.25,2.94
01/10/2013,5,5,5.25,2.94
02/10/2013,5,5,5.25,2.94
03/10/2013,5,5,5.25,2.94
04/10/2013,5,5,5.25,2.94
07/10/2013,5,5,5.25,2.94
08/10/2013,5,5,5.25,2.94
09/10/2013,5,5,5.25,2.94
10/10/2013,5,5,5.25,2.94
11/10/2013,5,5,5.25,2.94
14/10/2013,5,5,5.25,2.94
16/10/2013,5,5,5.25,2.94
17/10/2013,5,5,5.25,2.94
18/10/2013,5,4.99,5.25,2.94
21/10/2013,4.99,5,5.25,2.94
22/10/2013,5,5,5.25,2.94
23/10/2013,5,5,5.25,2.94
25/10/2013,5,5,5.25,2.94
24/10/2013,5,5,5.25,2.94
28/10/2013,5,5,5.25,2.94
29/10/2013,5,5,5.25,2.94
30/10/2013,5,5,5.25,2.94
31/10/2013,5,5,5.25,2.94
01/11/2013,5,5,5.25,2.94
04/11/2013,5,5,5.25,2.94
05/11/2013,5,5.01,5.25,2.94
06/11/2013,5.01,5.02,5.25,2.94
07/11/2013,5.02,5.02,5.25,2.94
08/11/2013,5.02,5.02,5.25,2.94
11/11/2013,5.02,5.02,5.25,2.94
12/11/2013,5.02,5.02,5.25,2.94
13/11/2013,5.02,5.02,5.25,2.94
14/11/2013,5.02,5.02,5.25,2.94
15/11/2013,5.02,5.02,5.25,2.94
18/11/2013,5.02,5.02,5.25,2.94
19/11/2013,5.02,5.03,5.25,2.94
20/11/2013,5.03,5.03,5.25,2.94
21/11/2013,5.03,5.04,5.25,2.94
22/11/2013,5.04,5.06,5.25,2.94
25/11/2013,5.06,5.06,5.25,2.94
26/11/2013,5.06,5.05,5.25,2.94
27/11/2013,5.05,5.04,5.25,2.94
28/11/2013,5.04,5.04,5.25,2.94
29/11/2013,5.04,5.03,5.25,2.94
02/12/2013,5.03,5.03,5.25,2.94
03/12/2013,5.03,5.03,5.25,2.94
04/12/2013,5.03,5.02,5.25,2.94
05/12/2013,5.02,5.02,5.25,2.94
09/12/2013,5.02,5.02,5.25,2.94
10/12/2013,5.02,5.02,5.25,2.94
11/12/2013,5.02,5.02,5.25,2.94
12/12/2013,5.02,5.02,5.25,2.94
13/12/2013,5.02,5.03,5.25,2.94
16/12/2013,5.03,5.03,5.25,2.94
17/12/2013,5.03,5.02,5.25,2.94
18/12/2013,5.02,5.02,5.25,2.94
19/12/2013,5.02,5.02,5.25,2.94
20/12/2013,5.02,5.02,5.25,2.94
23/12/2013,5.02,5.02,5.25,2.94
24/12/2013,5.02,5.06,5.25,2.94
27/12/2013,5.06,5.06,5.25,2.94
30/12/2013,5.06,5.06,5.25,2.94
31/12/2013,5.06,5.06,5.25,2.94
02/01/2014,5.06,5.06,5.06,5.06
03/01/2014,5.06,5.02,5.06,5.02
06/01/2014,5.02,5.02,5.06,5.02
07/01/2014,5.02,5.02,5.06,5.02
08/01/2014,5.02,5.02,5.06,5.02
09/01/2014,5.02,5.03,5.06,5.02
10/01/2014,5.03,5.03,5.06,5.02
13/01/2014,5.03,5.03,5.06,5.02
14/01/2014,5.03,5.03,5.06,5.02
15/01/2014,5.03,5.03,5.06,5.02
16/01/2014,5.03,5.03,5.06,5.02
17/01/2014,5.03,5.03,5.06,5.02
20/01/2014,5.03,5.03,5.06,5.02
21/01/2014,5.03,5.03,5.06,5.02
22/01/2014,5.03,5.03,5.06,5.02
23/01/2014,5.03,5.03,5.06,5.02
24/01/2014,5.03,5.03,5.06,5.02
27/01/2014,5.03,5.03,5.06,5.02
28/01/2014,5.03,5.03,5.06,5.02
29/01/2014,5.03,5.03,5.06,5.02
30/01/2014,5.03,5.03,5.06,5.02
31/01/2014,5.03,5.03,5.06,5.02
03/02/2014,5.03,5.03,5.06,5.02
04/02/2014,5.03,5.02,5.06,5.02
05/02/2014,5.02,5.02,5.06,5.02
06/02/2014,5.02,5.02,5.06,5.02
07/02/2014,5.02,5.02,5.06,5.02
10/02/2014,5.02,5.02,5.06,5.02
10/02/2014,5.02,5.02,5.06,5.02
11/02/2014,5.02,5.03,5.06,5.02
12/02/2014,5.03,5.04,5.06,5.02
13/02/2014,5.04,5.04,5.06,5.02
14/02/2014,5.04,5.05,5.06,5.02
17/02/2014,5.05,5.07,5.07,5.02
18/02/2014,5.07,5.07,5.07,5.02
19/02/2014,5.07,5.15,5.15,5.02
20/02/2014,5.15,5.22,5.22,5.02
21/02/2014,5.15,5.25,5.25,5.02
24/02/2014,5.25,5.25,5.25,5.02
25/02/2014,5.25,5.25,5.25,5.02
26/02/2014,5.25,5.26,5.26,5.02
27/02/2014,5.26,5.26,5.26,5.02
28/02/2014,5.26,5.29,5.29,5.02
03/03/2014,5.29,5.3,5.3,5.02
04/03/2014,5.3,5.32,5.32,5.02
05/03/2014,5.32,5.32,5.32,5.02
07/03/2014,5.32,5.35,5.35,5.02
10/03/2014,5.35,5.35,5.35,5.02
11/03/2014,5.35,5.4,5.4,5.02
12/03/2014,5.4,5.4,5.4,5.02
13/03/2014,5.4,5.4,5.4,5.02
14/03/2014,5.4,5.45,5.45,5.02
17/03/2014,5.45,5.47,5.47,5.02
18/03/2014,5.47,5.49,5.49,5.02
19/03/2014,5.49,5.49,5.49,5.02
20/03/2014,5.49,5.8,5.8,5.02
21/03/2014,5.8,5.94,5.8,5.02
24/03/2014,5.94,5.94,5.8,5.02
25/03/2014,5.94,6.16,5.8,5.02
26/03/2014,6.16,6.21,6.21,5.02
27/03/2014,6.21,6.5,6.5,5.02
28/03/2014,6.5,6.5,6.5,5.02
31/03/2014,6.5,6.48,6.5,5.02
01/04/2014,6.48,6.53,6.53,5.02
02/04/2014,6.53,6.51,6.53,5.02
03/04/2014,6.51,6.53,6.53,5.02
04/04/2014,6.53,6.55,6.55,5.02
08/04/2014,6.55,6.55,6.55,5.02
07/04/2014,6.55,6.55,6.55,5.02
09/04/2014,6.55,6.56,6.56,5.02
10/04/2014,6.56,6.56,6.56,5.02
11/04/2014,6.56,6.56,6.56,5.02
14/04/2014,6.56,6.55,6.56,5.02
15/04/2014,6.55,6.55,6.56,5.02
16/04/2014,6.55,6.55,6.56,5.02
17/04/2014,6.55,6.53,6.56,5.02
22/04/2014,6.53,6.53,6.56,5.02
23/04/2014,6.53,6.53,6.56,5.02
24/04/2014,6.53,6.53,6.56,5.02
25/04/2014,6.53,6.5,6.56,5.02
28/04/2014,6.5,6.5,6.56,5.02
29/04/2014,6.5,6.5,6.56,5.02
30/04/2014,6.5,6.5,6.56,5.02
02/05/2014,6.5,6.5,6.56,5.02
05/05/2014,6.5,6.45,6.56,5.02
06/05/2014,6.45,6.45,6.56,5.02
07/05/2014,6.45,6.45,6.56,5.02
08/05/2014,6.45,6.45,6.56,5.02
09/05/2014,6.45,6.45,6.56,5.02
12/05/2014,6.45,6.4,6.56,5.02
14/05/2014,6.42,6.42,6.56,5.02
13/05/2014,6.42,6.42,6.56,5.02
15/05/2014,6.42,6.42,6.56,5.02
16/05/2014,6.42,6.42,6.56,5.02
19/05/2014,6.42,6.4,6.56,5.02
20/05/2014,6.4,6.4,6.56,5.02
21/05/2014,6.4,6.4,6.56,5.02
22/05/2014,6.4,6.4,6.56,5.02
23/05/2014,6.4,6.4,6.56,5.02
27/05/2014,6.4,6.4,6.56,5.02
28/05/2014,6.4,6.4,6.56,5.02
29/05/2014,6.4,6.4,6.56,5.02
30/05/2014,6.4,6.4,6.56,5.02
02/06/2014,6.4,6.4,6.56,5.02
03/06/2014,6.4,6.4,6.56,5.02
04/06/2014,6.4,6.4,6.56,5.02
05/06/2014,6.4,6.4,6.56,5.02
06/06/2014,6.4,6.57,6.57,5.02
09/06/2014,6.57,6.57,6.57,5.02
10/06/2014,6.57,6.57,6.57,5.02
11/06/2014,6.57,6.57,6.57,5.02
12/06/2014,6.57,6.57,6.57,5.02
13/06/2014,6.57,6.57,6.57,5.02
16/06/2014,6.57,6.54,6.57,5.02
17/06/2014,6.54,6.54,6.57,5.02
18/06/2014,6.54,6.54,6.57,5.02
19/06/2014,6.54,6.54,6.57,5.02
20/06/2014,6.54,6.54,6.57,5.02
23/06/2014,6.54,6.54,6.57,5.02
24/06/2014,6.54,6.54,6.57,5.02
25/06/2014,6.54,6.54,6.57,5.02
26/06/2014,6.54,6.54,6.57,5.02
27/06/2014,6.54,6.54,6.57,5.02
30/06/2014,6.54,6.54,6.57,5.02
02/07/2014,6.54,6.52,6.57,5.02
03/07/2014,6.52,6.53,6.57,5.02
04/07/2014,6.53,6.54,6.57,5.02
07/07/2014,6.54,6.54,6.57,5.02
08/07/2014,6.54,6.54,6.57,5.02
09/07/2014,6.54,6.53,6.57,5.02
10/07/2014,6.53,6.53,6.57,5.02
11/07/2014,6.53,6.5,6.57,5.02
14/07/2014,6.5,6.5,6.57,5.02
15/07/2014,6.5,6.5,6.57,5.02
16/07/2014,6.5,6.4,6.57,5.02
17/07/2014,6.4,6.41,6.57,5.02
18/07/2014,6.41,6.41,6.57,5.02
21/07/2014,6.41,6.41,6.57,5.02
22/07/2014,6.35,6.35,6.57,5.02
23/07/2014,6.35,6.35,6.57,5.02
24/07/2014,6.35,6.33,6.57,5.02
25/07/2014,6.33,6.33,6.57,5.02
29/07/2014,6.33,6.33,6.57,5.02
30/07/2014,6.33,6.33,6.57,5.02
31/07/2014,6.33,6.33,6.57,5.02
01/08/2014,6.33,6.33,6.57,5.02
04/08/2014,6.33,6.33,6.57,5.02
05/08/2014,6.33,6.33,6.57,5.02
06/08/2014,6.33,6.33,6.57,5.02
07/08/2014,6.33,6.33,6.57,5.02
08/08/2014,6.33,6.3,6.57,5.02
11/08/2014,6.3,6.3,6.57,5.02
12/08/2014,6.3,6.3,6.57,5.02
13/08/2014,6.3,6.3,6.57,5.02
14/08/2014,6.3,6.3,6.57,5.02
15/08/2014,6.3,6.25,6.57,5.02
18/08/2014,6.25,6.15,6.57,5.02
19/08/2014,6.15,6.15,6.57,5.02
20/08/2014,6.15,6.15,6.57,5.02
21/08/2014,6.15,6.15,6.57,5.02
22/08/2014,6.15,6.15,6.57,5.02
25/08/2014,6.15,6.15,6.57,5.02
26/08/2014,6.15,6.15,6.57,5.02
27/08/2014,6.15,6.15,6.57,5.02
28/08/2014,6.15,6.15,6.57,5.02
29/08/2014,6.15,6.1,6.57,5.02
01/09/2014,6.1,6.1,6.57,5.02
02/09/2014,6.1,6.11,6.57,5.02
03/09/2014,6.11,6.1,6.57,5.02
04/09/2014,6.1,6.1,6.57,5.02
05/09/2014,6.1,6.1,6.57,5.02
08/09/2014,6.1,6.1,6.57,5.02
09/09/2014,6.1,6.1,6.57,5.02
10/09/2014,6.1,6.1,6.57,5.02
11/09/2014,6.1,6.1,6.57,5.02
12/09/2014,6.1,6.1,6.57,5.02
15/09/2014,6.1,6.1,6.57,5.02
16/09/2014,6.1,6.1,6.57,5.02
17/09/2014,6.1,6.1,6.57,5.02
18/09/2014,6.1,6.1,6.57,5.02
19/09/2014,6.1,6.1,6.57,5.02
23/09/2014,6.1,6.1,6.57,5.02
24/09/2014,6.1,6.1,6.57,5.02
25/09/2014,6.1,6.1,6.57,5.02
26/09/2014,6.1,6.1,6.57,5.02
29/09/2014,6.1,6.1,6.57,5.02
30/09/2014,6.1,6.1,6.57,5.02
01/10/2014,6.1,6.1,6.57,5.02
02/10/2014,6.1,6.1,6.57,5.02
03/10/2014,6.1,6.1,6.57,5.02
07/10/2014,6.1,6.1,6.57,5.02
08/10/2014,6.1,6.1,6.57,5.02
09/10/2014,6.1,6.1,6.57,5.02
10/10/2014,6.1,6.1,6.57,5.02
13/10/2014,6.1,6.1,6.57,5.02
14/10/2014,6.1,6.1,6.57,5.02
14/10/2014,6.1,6.1,6.57,5.02
15/10/2014,6.1,6.1,6.57,5.02
16/10/2014,6.1,6.1,6.57,5.02
17/10/2014,6.1,6.1,6.57,5.02
20/10/2014,6.1,6.1,6.57,5.02
21/10/2014,6.1,6.1,6.57,5.02
22/10/2014,6.1,6.1,6.57,5.02
23/10/2014,6.1,6.1,6.57,5.02
24/10/2014,6.1,6.1,6.57,5.02
27/10/2014,6.1,6.1,6.57,5.02
28/10/2014,6.1,6.1,6.57,5.02
29/10/2014,6.1,6.1,6.57,5.02
30/10/2014,6.1,6.1,6.57,5.02
31/10/2014,6.1,6.1,6.57,5.02
03/11/2014,6.1,6.1,6.57,5.02
04/11/2014,6.1,6.1,6.57,5.02
05/11/2014,6.1,6.1,6.57,5.02
06/11/2014,6.1,6.1,6.57,5.02
07/11/2014,6.1,6.1,6.57,5.02
10/11/2014,6.1,6.1,6.57,5.02
11/11/2014,6.1,6.1,6.57,5.02
12/11/2014,6.1,6.1,6.57,5.02
13/11/2014,6.1,6.12,6.57,5.02
14/11/2014,6.12,6.12,6.57,5.02
17/11/2014,6.12,6.12,6.57,5.02
18/11/2014,6.12,6.12,6.57,5.02
19/11/2014,6.12,6.12,6.57,5.02
20/11/2014,6.12,6.12,6.57,5.02
21/11/2014,6.12,6.12,6.57,5.02
24/11/2014,6.12,6.12,6.57,5.02
25/11/2014,6.12,6.12,6.57,5.02
26/11/2014,6.12,6.12,6.57,5.02
27/11/2014,6.12,6.12,6.57,5.02
28/11/2014,6.12,6.1,6.57,5.02
01/12/2014,6.1,6.1,6.57,5.02
02/12/2014,6.1,6.1,6.57,5.02
03/12/2014,6.1,6.1,6.57,5.02
04/12/2014,6.1,6.1,6.57,5.02
08/12/2014,6.1,6.1,6.57,5.02
09/12/2014,6.1,6.1,6.57,5.02
10/12/2014,6.1,6.1,6.57,5.02
11/12/2014,6.1,6.1,6.57,5.02
12/12/2014,6.1,6.1,6.57,5.02
15/12/2014,6.1,6.1,6.57,5.02
16/12/2014,6.1,6.1,6.57,5.02
17/12/2014,6.1,6.1,6.57,5.02
18/12/2014,6.1,6.1,6.57,5.02
19/12/2014,6.1,6.1,6.57,5.02
22/12/2014,6.1,6.1,6.57,5.02
23/12/2014,6.1,6.1,6.57,5.02
23/12/2014,6.1,6.1,6.57,5.02
30/12/2014,6.1,6.1,6.57,5.02
31/12/2014,6.1,6.1,6.57,5.02
02/01/2015,6.1,6.1,6.1,6.1
05/01/2015,6.1,6.1,6.1,6.1
29/12/2014,6.1,6.1,6.57,5.02
06/01/2015,6.1,6.1,6.1,6.1
07/01/2015,6.1,6.1,6.1,6.1
08/01/2015,6.1,6.1,6.1,6.1
09/01/2015,6.1,6.1,6.1,6.1
12/01/2015,6.1,6.1,6.1,6.1
13/01/2015,6.1,6.1,6.1,6.1
14/01/2015,6.1,6.1,6.1,6.1
15/01/2015,6.1,6.1,6.1,6.1
16/01/2015,6.1,6.1,6.1,6.1
19/01/2015,6.1,6.1,6.1,6.1
20/01/2015,6.1,6.1,6.1,6.1
21/01/2015,6.1,6.12,6.12,6.1
22/01/2015,6.12,6.12,6.12,6.1
23/01/2015,6.12,6.12,6.12,6.1
26/01/2015,6.12,6.12,6.12,6.1
27/01/2015,6.12,6.12,6.12,6.1
28/01/2015,6.12,6.12,6.12,6.1
29/01/2015,6.12,6.12,6.12,6.1
30/01/2015,6.12,6.12,6.12,6.1
02/02/2015,6.12,6.12,6.12,6.1
03/02/2015,6.12,6.12,6.12,6.1
04/02/2015,6.12,6.12,6.12,6.1
05/02/2015,6.12,6.12,6.12,6.1
06/02/2015,6.12,6.12,6.12,6.1
09/02/2015,6.12,6.12,6.12,6.1
10/02/2015,6.12,6.12,6.12,6.1
11/02/2015,6.12,6.12,6.12,6.1
12/02/2015,6.12,6.12,6.12,6.1
13/02/2015,6.12,6.11,6.12,6.1
16/02/2015,6.11,6.11,6.12,6.1
17/02/2015,6.11,6.11,6.12,6.1
18/02/2015,6.11,6.11,6.12,6.1
19/02/2015,6.11,6.11,6.12,6.1
20/02/2015,6.11,6.11,6.12,6.1
23/02/2015,6.11,6.11,6.12,6.1
24/02/2015,6.11,6.12,6.12,6.1
25/02/2015,6.11,6.12,6.12,6.1
26/02/2015,6.11,6.11,6.12,6.1
27/02/2015,6.11,6.11,6.12,6.1
02/03/2015,6.11,6.11,6.12,6.1
03/03/2015,6.11,6.11,6.12,6.1
04/03/2015,6.11,6.11,6.12,6.1
05/03/2015,6.11,6.11,6.12,6.1
09/03/2015,6.11,6.11,6.12,6.1
10/03/2015,6.11,6.11,6.12,6.1
11/03/2015,6.11,6.11,6.12,6.1
12/03/2015,6.11,6.11,6.12,6.1
13/03/2015,6.11,6.11,6.12,6.1
16/03/2015,6.11,6.11,6.12,6.1
17/03/2015,6.11,6.11,6.12,6.1
18/03/2015,6.11,6.11,6.12,6.1
19/03/2015,6.11,6.11,6.12,6.1
20/03/2015,6.11,6.11,6.12,6.1
23/03/2015,6.1,6.1,6.12,6.1
24/03/2015,6.1,6.1,6.12,6.1
25/03/2015,6.1,6.1,6.12,6.1
26/03/2015,6.1,6.1,6.12,6.1
27/03/2015,6.1,6.1,6.12,6.1
30/03/2015,6.1,6.1,6.12,6.1
31/03/2015,6.15,6.15,6.15,6.1
01/04/2015,6.15,6.15,6.15,6.1
02/04/2015,6.15,6.15,6.15,6.1
07/04/2015,6.15,6.15,6.15,6.1
08/04/2015,6.15,6.15,6.15,6.1
09/04/2015,6.15,6.15,6.15,6.1
10/04/2015,6.15,6.15,6.15,6.1
13/04/2015,6.15,6.15,6.15,6.1
14/04/2015,6.15,6.15,6.15,6.1
15/04/2015,6.15,6.15,6.15,6.1
16/04/2015,6.15,6.15,6.15,6.1
17/04/2015,6.15,6.15,6.15,6.1
20/04/2015,6.15,6.15,6.15,6.1
21/04/2015,6.15,6.15,6.15,6.1
22/04/2015,6.15,6.15,6.15,6.1
23/04/2015,6.15,6.15,6.15,6.1
24/04/2015,6.15,6.15,6.15,6.1
27/04/2015,6.14,6.14,6.15,6.1
28/04/2015,6.14,6.14,6.15,6.1
29/04/2015,6.14,6.14,6.15,6.1
30/04/2015,6.14,6.14,6.15,6.1
04/05/2015,6.14,6.14,6.15,6.1
05/05/2015,6.14,6.14,6.15,6.1
06/05/2015,6.14,6.14,6.15,6.1
07/05/2015,6.14,6.13,6.15,6.1
08/05/2015,5.3,5.3,6.15,5.3
11/05/2015,5.3,5.3,6.15,5.3
12/05/2015,5.3,5.3,6.15,5.3
14/05/2015,6,6,6.15,5.3
15/05/2015,6,5.94,6.15,5.3
18/05/2015,5.94,5.94,6.15,5.3
19/05/2015,5.94,5.94,6.15,5.3
20/05/2015,5.94,5.94,6.15,5.3
21/05/2015,5.94,5.94,6.15,5.3
22/05/2015,5.92,5.92,6.15,5.3
26/05/2015,5.92,5.92,6.15,5.3
27/05/2015,5.92,5.92,6.15,5.3
28/05/2015,5.92,5.92,6.15,5.3
29/05/2015,5.92,5.92,6.15,5.3
01/06/2015,5.92,5.92,6.15,5.3
02/06/2015,5.92,5.92,6.15,5.3
03/06/2015,5.92,5.92,6.15,5.3
04/06/2015,5.92,5.92,6.15,5.3
05/06/2015,5.92,5.92,6.15,5.3
08/06/2015,5.9,5.9,6.15,5.3
09/06/2015,5.9,5.9,6.15,5.3
11/06/2015,5.9,5.9,6.15,5.3
12/06/2015,5.9,5.33,6.15,5.3
15/06/2015,5.33,5.33,6.15,5.3
16/06/2015,5.33,5.33,6.15,5.3
17/06/2015,5.33,5.3,6.15,5.3
18/06/2015,5.33,5.3,6.15,5.3
19/06/2015,5.3,5.3,6.15,5.3
22/06/2015,5.3,5.3,6.15,5.3
23/06/2015,5.3,5.3,6.15,5.3
24/06/2015,5.3,5.3,6.15,5.3
25/06/2015,5.3,5.3,6.15,5.3
26/06/2015,5.3,5.3,6.15,5.3
29/06/2015,5.3,5.3,6.15,5.3
30/06/2015,5.3,5.3,6.15,5.3
02/07/2015,5.3,5.3,6.15,5.3
03/07/2015,5.3,5.3,6.15,5.3
06/07/2015,5.3,5.3,6.15,5.3
07/07/2015,5.3,5.3,6.15,5.3
08/07/2015,5.3,5.46,6.15,5.3
09/07/2015,5.3,5.3,6.15,5.3
10/07/2015,5.3,5.3,6.15,5.3
13/07/2015,5.3,5.3,6.15,5.3
14/07/2015,5.31,5.31,6.15,5.3
15/07/2015,5.3,5.3,6.15,5.3
16/07/2015,5.31,5.31,6.15,5.3
17/07/2015,5.31,5.31,6.15,5.3
21/07/2015,5.31,5.31,6.15,5.3
22/07/2015,5.31,5.3,6.15,5.3
23/07/2015,5.31,5.3,6.15,5.3
24/07/2015,5.31,5.3,6.15,5.3
27/07/2015,5.3,5.3,6.15,5.3
28/07/2015,5.3,5.3,6.15,5.3
29/07/2015,5.3,5.3,6.15,5.3
30/07/2015,5.3,5.3,6.15,5.3
31/07/2015,5.3,5.3,6.15,5.3
03/08/2015,5.3,5.3,6.15,5.3
04/08/2015,5.3,5.3,6.15,5.3
05/08/2015,5.3,5.3,6.15,5.3
06/08/2015,5.35,5.35,6.15,5.3
07/08/2015,5.35,5.35,6.15,5.3
10/08/2015,5.35,5.35,6.15,5.3
11/08/2015,5.4,5.4,6.15,5.3
12/08/2015,5.4,5.4,6.15,5.3
13/08/2015,5.4,5.4,6.15,5.3
14/08/2015,5.4,5.4,6.15,5.3
17/08/2015,5.4,5.4,6.15,5.3
18/08/2015,5.4,5.4,6.15,5.3
19/08/2015,5.4,5.4,6.15,5.3
20/08/2015,5.4,5.4,6.15,5.3
21/08/2015,5.4,5.4,6.15,5.3
24/08/2015,5.4,5.4,6.15,5.3
25/08/2015,5.4,5.4,6.15,5.3
26/08/2015,5.4,5.4,6.15,5.3
27/08/2015,5.4,5.4,6.15,5.3
28/08/2015,5.4,5.4,6.15,5.3
31/08/2015,5.4,5.4,6.15,5.3
01/09/2015,5.4,5.4,6.15,5.3
02/09/2015,5.4,5.4,6.15,5.3
03/09/2015,5.4,5.4,6.15,5.3
04/09/2015,5.4,5.4,6.15,5.3
07/09/2015,5.4,5.4,6.15,5.3
08/09/2015,5.4,5.4,6.15,5.3
09/09/2015,5.4,5.4,6.15,5.3
10/09/2015,5.4,5.4,6.15,5.3
11/09/2015,5.4,5.4,6.15,5.3
14/09/2015,5.4,5.4,6.15,5.3
15/09/2015,5.4,5.4,6.15,5.3
16/09/2015,5.38,5.38,6.15,5.3
17/09/2015,5.38,5.38,6.15,5.3
18/09/2015,5.37,5.37,6.15,5.3
22/09/2015,5.37,5.37,6.15,5.3
23/09/2015,5.37,5.37,6.15,5.3
25/09/2015,5.37,5.37,6.15,5.3
28/09/2015,5.37,5.37,6.15,5.3
29/09/2015,5.37,5.37,6.15,5.3
30/09/2015,5.37,5.37,6.15,5.3
01/10/2015,5.37,5.37,6.15,5.3
02/10/2015,5.37,5.36,6.15,5.3
05/10/2015,5.36,5.36,6.15,5.3
06/10/2015,5.36,5.36,6.15,5.3
07/10/2015,5.36,5.36,6.15,5.3
08/10/2015,5.36,5.36,6.15,5.3
09/10/2015,5.36,5.36,6.15,5.3
12/10/2015,5.36,5.36,6.15,5.3
13/10/2015,5.36,5.36,6.15,5.3
14/10/2015,5.36,5.36,6.15,5.3
15/10/2015,5.36,5.36,6.15,5.3
16/10/2015,5.36,5.36,6.15,5.3
19/10/2015,5.36,5.36,6.15,5.3
20/10/2015,5.36,5.32,6.15,5.3
21/10/2015,5.32,5.32,6.15,5.3
22/10/2015,5.32,5.32,6.15,5.3
23/10/2015,5.32,5.32,6.15,5.3
26/10/2015,5.32,5.32,6.15,5.3
27/10/2015,5.32,5.32,6.15,5.3
28/10/2015,5.32,5.32,6.15,5.3
29/10/2015,5.32,5.3,6.15,5.3
30/10/2015,5.3,5.3,6.15,5.3
02/11/2015,5.3,5.3,6.15,5.3
03/11/2015,5.3,5.3,6.15,5.3
04/11/2015,5.3,5.3,6.15,5.3
05/11/2015,5.3,5.3,6.15,5.3
06/11/2015,5.3,5.3,6.15,5.3
09/11/2015,5.3,5.29,6.15,5.3
10/11/2015,5.29,5.29,6.15,5.29
11/11/2015,5.29,5.29,6.15,5.29
12/11/2015,5.29,5.29,6.15,5.29
13/11/2015,5.29,5.29,6.15,5.29
16/11/2015,5.29,5.29,6.15,5.29
17/11/2015,5.29,5.29,6.15,5.29
18/11/2015,5.29,5.29,6.15,5.29
19/11/2015,5.29,5.3,6.15,5.29
20/11/2015,5.3,5.3,6.15,5.29
23/11/2015,5.3,5.3,6.15,5.29
24/11/2015,5.3,5.3,6.15,5.29
25/11/2015,5.3,5.3,6.15,5.29
26/11/2015,5.3,5.3,6.15,5.29
27/11/2015,5.3,5.3,6.15,5.29
30/11/2015,5.3,5.3,6.15,5.29
01/12/2015,5.3,5.3,6.15,5.29
02/12/2015,5.3,5.3,6.15,5.29
03/12/2015,5.3,5.3,6.15,5.29
07/12/2015,5.1,5.1,6.15,5.1
08/12/2015,5.1,5.1,6.15,5.1
09/12/2015,5.1,5.1,6.15,5.1
10/12/2015,5.1,5.1,6.15,5.1
11/12/2015,5.1,5.1,6.15,5.1
14/12/2015,5.1,5.1,6.15,5.1
15/12/2015,5.1,5.1,6.15,5.1
16/12/2015,5.1,5.1,6.15,5.1
17/12/2015,5.1,5.1,6.15,5.1
18/12/2015,5.1,5.1,6.15,5.1
21/12/2015,5.1,5.1,6.15,5.1
22/12/2015,5.1,5.1,6.15,5.1
23/12/2015,5.1,5.1,6.15,5.1
24/12/2015,5.1,5.1,6.15,5.1
29/12/2015,5.1,5.1,6.15,5.1
30/12/2015,5.1,5.1,6.15,5.1
31/12/2015,5.1,5.1,6.15,5.1
04/01/2016,5.1,5.1,5.1,5.1
05/01/2016,5.1,5.11,5.11,5.1
06/01/2016,5.11,5.11,5.11,5.1
07/01/2016,5.11,5.11,5.11,5.1
08/01/2016,5.11,5.11,5.11,5.1
11/01/2016,5.11,5.11,5.11,5.1
12/01/2016,5.11,5.11,5.11,5.1
13/01/2016,5.11,5.12,5.12,5.1
14/01/2016,5.12,5.12,5.12,5.1
15/01/2016,5.12,5.12,5.12,5.1
18/01/2016,5.12,5.12,5.12,5.1
19/01/2016,5.12,5.12,5.12,5.1
20/01/2016,5.12,5.12,5.12,5.1
21/01/2016,5.12,5.15,5.15,5.1
22/01/2016,5.15,5.15,5.15,5.1
25/01/2016,5.15,5.15,5.15,5.1
26/01/2016,5.15,5.15,5.15,5.1
27/01/2016,5.15,5.15,5.15,5.1
28/01/2016,5.15,5.15,5.15,5.1
29/01/2016,5.15,5.15,5.15,5.1
01/02/2016,5.15,5.15,5.15,5.1
02/02/2016,5.15,5.15,5.15,5.1
03/02/2016,5.15,5.15,5.15,5.1
04/02/2016,5.15,5.15,5.15,5.1
05/02/2016,5.15,5.15,5.15,5.1
08/02/2016,5.15,5.15,5.15,5.1
09/02/2016,5.15,5.15,5.15,5.1
10/02/2016,5.15,5.15,5.15,5.1
11/02/2016,5.15,5.15,5.15,5.1
12/02/2016,5.15,5.15,5.15,5.1
15/02/2016,5.15,5.15,5.15,5.1
16/02/2016,5.15,5.15,5.15,5.1
17/02/2016,5.15,5.15,5.15,5.1
18/02/2016,5.15,5.15,5.15,5.1
19/02/2016,5.15,5.15,5.15,5.1
22/02/2016,5.15,5.15,5.15,5.1
23/02/2016,5.15,5.15,5.15,5.1
24/02/2016,5.15,5.14,5.15,5.1
25/02/2016,5.14,5.13,5.15,5.1
26/02/2016,5.13,5.12,5.15,5.1
29/02/2016,5.12,5.12,5.15,5.1
01/03/2016,5.12,5.12,5.15,5.1
02/03/2016,5.12,5.12,5.15,5.1
