Date,High,Low,Open,Close
23/04/2012,0.37,0.32,0.36,0.36
24/04/2012,0.38,0.32,0.36,0.38
25/04/2012,0.38,0.32,0.38,0.38
26/04/2012,0.38,0.32,0.38,0.38
27/04/2012,0.38,0.32,0.38,0.38
30/04/2012,0.38,0.32,0.38,0.38
02/05/2012,0.38,0.32,0.38,0.38
03/05/2012,0.38,0.32,0.38,0.38
04/05/2012,0.38,0.32,0.38,0.38
07/05/2012,0.38,0.32,0.38,0.38
08/05/2012,0.38,0.32,0.38,0.38
09/05/2012,0.38,0.32,0.38,0.39
10/05/2012,0.38,0.32,0.39,0.39
11/05/2012,0.41,0.32,0.39,0.41
14/05/2012,0.41,0.32,0.41,0.41
15/05/2012,0.41,0.32,0.41,0.41
16/05/2012,0.41,0.32,0.41,0.41
17/05/2012,0.41,0.32,0.41,0.41
18/05/2012,0.43,0.32,0.41,0.43
21/05/2012,0.43,0.32,0.43,0.43
22/05/2012,0.45,0.32,0.43,0.45
23/05/2012,0.46,0.32,0.45,0.46
24/05/2012,0.46,0.32,0.46,0.46
28/05/2012,0.46,0.32,0.46,0.46
29/05/2012,0.47,0.32,0.46,0.47
30/05/2012,0.47,0.32,0.47,0.47
31/05/2012,0.47,0.32,0.47,0.47
01/06/2012,0.47,0.32,0.47,0.47
04/06/2012,0.47,0.32,0.47,0.49
05/06/2012,0.47,0.32,0.49,0.49
06/06/2012,0.47,0.32,0.49,0.49
07/06/2012,0.47,0.32,0.49,0.49
08/06/2012,0.47,0.32,0.49,0.48
11/06/2012,0.47,0.32,0.49,0.48
12/06/2012,0.49,0.32,0.49,0.49
13/06/2012,0.49,0.32,0.49,0.49
14/06/2012,0.49,0.32,0.49,0.49
15/06/2012,0.5,0.32,0.49,0.5
18/06/2012,0.5,0.32,0.5,0.49
19/06/2012,0.5,0.32,0.49,0.49
20/06/2012,0.5,0.32,0.49,0.48
21/06/2012,0.5,0.32,0.48,0.48
22/06/2012,0.5,0.32,0.48,0.48
25/06/2012,0.5,0.32,0.48,0.49
26/06/2012,0.5,0.32,0.49,0.49
27/06/2012,0.5,0.32,0.49,0.49
28/06/2012,0.5,0.32,0.49,0.49
29/06/2012,0.5,0.32,0.49,0.49
03/07/2012,0.5,0.32,0.49,0.49
04/07/2012,0.5,0.32,0.49,0.49
05/07/2012,0.5,0.32,0.49,0.49
06/07/2012,0.5,0.32,0.49,0.49
09/07/2012,0.5,0.32,0.49,0.49
10/07/2012,0.5,0.32,0.49,0.49
11/07/2012,0.5,0.32,0.49,0.49
12/07/2012,0.5,0.32,0.49,0.49
13/07/2012,0.5,0.32,0.49,0.49
16/07/2012,0.5,0.32,0.49,0.49
17/07/2012,0.5,0.32,0.49,0.49
18/07/2012,0.5,0.32,0.49,0.5
19/07/2012,0.5,0.32,0.5,0.5
23/07/2012,0.51,0.32,0.5,0.51
24/07/2012,0.51,0.32,0.51,0.51
25/07/2012,0.51,0.32,0.51,0.51
26/07/2012,0.51,0.32,0.51,0.51
27/07/2012,0.52,0.32,0.51,0.52
30/07/2012,0.52,0.32,0.52,0.52
31/07/2012,0.52,0.32,0.52,0.52
01/08/2012,0.52,0.32,0.52,0.52
02/08/2012,0.52,0.32,0.52,0.52
03/08/2012,0.52,0.32,0.52,0.52
06/08/2012,0.53,0.32,0.52,0.53
07/08/2012,0.53,0.32,0.53,0.52
08/08/2012,0.53,0.32,0.52,0.52
09/08/2012,0.53,0.32,0.52,0.52
13/08/2012,0.53,0.32,0.52,0.53
14/08/2012,0.53,0.32,0.53,0.53
15/08/2012,0.53,0.32,0.53,0.53
16/08/2012,0.53,0.32,0.53,0.52
17/08/2012,0.53,0.32,0.52,0.52
21/08/2012,0.53,0.32,0.52,0.52
22/08/2012,0.53,0.32,0.52,0.52
23/08/2012,0.53,0.32,0.52,0.52
24/08/2012,0.53,0.32,0.52,0.52
27/08/2012,0.53,0.32,0.52,0.53
28/08/2012,0.53,0.32,0.53,0.53
29/08/2012,0.53,0.32,0.53,0.53
30/08/2012,0.53,0.32,0.53,0.54
31/08/2012,0.53,0.32,0.54,0.54
03/09/2012,0.53,0.32,0.54,0.54
04/09/2012,0.53,0.32,0.54,0.54
05/09/2012,0.54,0.32,0.54,0.54
06/09/2012,0.54,0.32,0.54,0.54
07/09/2012,0.54,0.32,0.54,0.54
11/09/2012,0.54,0.32,0.54,0.54
10/09/2012,0.54,0.32,0.54,0.54
12/09/2012,0.55,0.32,0.54,0.55
13/09/2012,0.55,0.32,0.55,0.54
14/09/2012,0.55,0.32,0.54,0.54
17/09/2012,0.55,0.32,0.54,0.54
18/09/2012,0.55,0.32,0.54,0.54
19/09/2012,0.55,0.32,0.54,0.54
20/09/2012,0.55,0.32,0.54,0.54
24/09/2012,0.55,0.32,0.54,0.55
25/09/2012,0.55,0.32,0.55,0.55
26/09/2012,0.55,0.32,0.55,0.55
27/09/2012,0.55,0.32,0.55,0.55
28/09/2012,0.55,0.32,0.55,0.55
01/10/2012,0.55,0.32,0.55,0.55
02/10/2012,0.55,0.32,0.55,0.55
03/10/2012,0.55,0.32,0.55,0.55
04/10/2012,0.55,0.32,0.55,0.55
05/10/2012,0.55,0.32,0.55,0.55
08/10/2012,0.55,0.32,0.55,0.55
09/10/2012,0.55,0.32,0.55,0.56
10/10/2012,0.55,0.32,0.56,0.55
11/10/2012,0.55,0.32,0.55,0.55
12/10/2012,0.55,0.32,0.55,0.55
15/10/2012,0.55,0.32,0.55,0.55
16/10/2012,0.55,0.32,0.55,0.56
17/10/2012,0.55,0.32,0.56,0.56
18/10/2012,0.55,0.32,0.56,0.59
19/10/2012,0.55,0.32,0.59,0.59
22/10/2012,0.55,0.32,0.59,0.59
23/10/2012,0.55,0.32,0.59,0.59
24/10/2012,0.55,0.32,0.59,0.59
25/10/2012,0.55,0.32,0.59,0.59
29/10/2012,0.55,0.32,0.59,0.6
30/10/2012,0.55,0.32,0.6,0.59
31/10/2012,0.55,0.32,0.59,0.6
02/11/2012,0.55,0.32,0.6,0.6
01/11/2012,0.55,0.32,0.6,0.6
05/11/2012,0.55,0.32,0.6,0.6
06/11/2012,0.55,0.32,0.6,0.6
07/11/2012,0.55,0.32,0.6,0.6
08/11/2012,0.55,0.32,0.6,0.6
09/11/2012,0.55,0.32,0.6,0.6
12/11/2012,0.55,0.32,0.6,0.6
13/11/2012,0.55,0.32,0.6,0.6
14/11/2012,0.55,0.32,0.6,0.6
15/11/2012,0.6,0.32,0.6,0.6
16/11/2012,0.61,0.32,0.6,0.61
19/11/2012,0.61,0.32,0.61,0.61
20/11/2012,0.61,0.32,0.61,0.61
21/11/2012,0.62,0.32,0.61,0.62
22/11/2012,0.62,0.32,0.62,0.62
23/11/2012,0.62,0.32,0.62,0.62
27/11/2012,0.62,0.32,0.62,0.62
28/11/2012,0.62,0.32,0.62,0.62
29/11/2012,0.62,0.32,0.62,0.62
30/11/2012,0.62,0.32,0.62,0.62
04/12/2012,0.62,0.32,0.62,0.61
04/12/2012,0.62,0.32,0.61,0.61
05/12/2012,0.62,0.32,0.61,0.61
06/12/2012,0.62,0.32,0.61,0.61
10/12/2012,0.62,0.32,0.61,0.61
11/12/2012,0.62,0.32,0.61,0.61
12/12/2012,0.62,0.32,0.61,0.61
13/12/2012,0.62,0.32,0.61,0.61
14/12/2012,0.62,0.32,0.61,0.61
17/12/2012,0.62,0.32,0.61,0.61
18/12/2012,0.62,0.32,0.61,0.61
19/12/2012,0.62,0.32,0.61,0.61
20/12/2012,0.62,0.32,0.61,0.61
21/12/2012,0.62,0.32,0.61,0.61
24/12/2012,0.62,0.32,0.61,0.61
27/12/2012,0.62,0.32,0.61,0.61
28/12/2012,0.62,0.32,0.61,0.62
31/12/2012,0.62,0.32,0.62,0.62
02/01/2013,0.62,0.62,0.62,0.62
03/01/2013,0.62,0.62,0.62,0.62
04/01/2013,0.62,0.62,0.62,0.62
07/01/2013,0.62,0.62,0.62,0.62
08/01/2013,0.62,0.62,0.62,0.62
09/01/2013,0.63,0.62,0.62,0.63
10/01/2013,0.63,0.62,0.63,0.63
11/01/2013,0.63,0.62,0.63,0.63
14/01/2013,0.63,0.62,0.63,0.63
16/01/2013,0.64,0.62,0.64,0.64
15/01/2013,0.64,0.62,0.63,0.64
17/01/2013,0.64,0.62,0.64,0.64
18/01/2013,0.64,0.62,0.64,0.64
21/01/2013,0.65,0.62,0.64,0.65
22/01/2013,0.65,0.62,0.65,0.65
23/01/2013,0.66,0.62,0.65,0.66
24/01/2013,0.66,0.62,0.66,0.66
25/01/2013,0.67,0.62,0.66,0.67
28/01/2013,0.67,0.62,0.67,0.66
29/01/2013,0.67,0.62,0.66,0.66
30/01/2013,0.67,0.62,0.66,0.67
31/01/2013,0.68,0.62,0.67,0.68
01/02/2013,0.69,0.62,0.68,0.69
04/02/2013,0.7,0.62,0.69,0.7
05/02/2013,0.7,0.62,0.7,0.7
06/02/2013,0.74,0.62,0.7,0.74
07/02/2013,0.74,0.62,0.74,0.74
08/02/2013,0.77,0.62,0.74,0.77
11/02/2013,0.8,0.62,0.77,0.8
12/02/2013,0.82,0.62,0.8,0.82
13/02/2013,0.82,0.62,0.82,0.82
14/02/2013,0.85,0.62,0.82,0.85
15/02/2013,0.85,0.62,0.85,0.85
18/02/2013,0.85,0.62,0.85,0.85
19/02/2013,0.86,0.62,0.85,0.86
20/02/2013,0.88,0.62,0.86,0.88
21/02/2013,0.88,0.62,0.88,0.88
22/02/2013,0.88,0.62,0.88,0.87
25/02/2013,0.88,0.62,0.87,0.87
26/02/2013,0.88,0.62,0.87,0.87
27/02/2013,0.88,0.62,0.87,0.87
28/02/2013,0.89,0.62,0.87,0.89
01/03/2013,0.89,0.62,0.89,0.9
02/01/2014,0.89,0.89,0.89,0.89
03/01/2014,0.89,0.89,0.89,0.89
06/01/2014,0.89,0.89,0.89,0.89
07/01/2014,0.89,0.89,0.89,0.89
08/01/2014,0.89,0.89,0.89,0.89
09/01/2014,0.89,0.89,0.89,0.89
10/01/2014,0.89,0.89,0.89,0.89
13/01/2014,0.89,0.89,0.89,0.89
14/01/2014,0.89,0.89,0.89,0.89
15/01/2014,0.89,0.89,0.89,0.89
16/01/2014,0.89,0.89,0.89,0.89
17/01/2014,0.89,0.89,0.89,0.89
20/01/2014,0.89,0.89,0.89,0.89
21/01/2014,0.89,0.89,0.89,0.89
22/01/2014,0.89,0.89,0.89,0.89
23/01/2014,0.89,0.89,0.89,0.89
24/01/2014,0.89,0.89,0.89,0.89
27/01/2014,0.89,0.89,0.89,0.89
28/01/2014,0.89,0.89,0.89,0.89
29/01/2014,0.89,0.89,0.89,0.89
30/01/2014,0.89,0.89,0.89,0.89
31/01/2014,0.89,0.89,0.89,0.89
03/02/2014,0.89,0.89,0.89,0.89
04/02/2014,0.89,0.89,0.89,0.89
05/02/2014,0.89,0.89,0.89,0.89
06/02/2014,0.89,0.88,0.89,0.88
07/02/2014,0.89,0.88,0.88,0.88
10/02/2014,0.89,0.88,0.88,0.88
10/02/2014,0.89,0.88,0.88,0.88
11/02/2014,0.89,0.88,0.88,0.88
12/02/2014,0.89,0.87,0.88,0.87
13/02/2014,0.89,0.87,0.87,0.87
14/02/2014,0.89,0.87,0.87,0.87
17/02/2014,0.89,0.87,0.87,0.87
18/02/2014,0.89,0.86,0.87,0.86
19/02/2014,0.89,0.86,0.86,0.86
20/02/2014,0.89,0.85,0.86,0.85
21/02/2014,0.89,0.86,0.86,0.85
24/02/2014,0.89,0.86,0.85,0.85
25/02/2014,0.89,0.86,0.85,0.85
26/02/2014,0.89,0.83,0.85,0.83
27/02/2014,0.89,0.83,0.83,0.83
28/02/2014,0.89,0.77,0.83,0.77
03/03/2014,0.89,0.77,0.77,0.77
04/03/2014,0.89,0.75,0.77,0.75
05/03/2014,0.89,0.75,0.75,0.76
07/03/2014,0.89,0.75,0.76,0.77
10/03/2014,0.89,0.75,0.77,0.77
11/03/2014,0.89,0.75,0.77,0.77
12/03/2014,0.89,0.75,0.77,0.77
13/03/2014,0.89,0.75,0.77,0.77
14/03/2014,0.89,0.75,0.77,0.78
17/03/2014,0.89,0.75,0.78,0.78
18/03/2014,0.89,0.75,0.78,0.78
19/03/2014,0.89,0.75,0.78,0.78
20/03/2014,0.89,0.75,0.78,0.79
21/03/2014,0.89,0.75,0.79,0.79
24/03/2014,0.89,0.75,0.79,0.81
25/03/2014,0.89,0.75,0.81,0.81
26/03/2014,0.89,0.75,0.81,0.81
27/03/2014,0.89,0.75,0.81,0.81
28/03/2014,0.89,0.75,0.81,0.81
31/03/2014,0.89,0.75,0.81,0.81
01/04/2014,0.89,0.75,0.81,0.82
02/04/2014,0.89,0.75,0.82,0.82
03/04/2014,0.89,0.75,0.82,0.83
04/04/2014,0.89,0.75,0.83,0.85
08/04/2014,0.89,0.75,0.86,0.87
07/04/2014,0.89,0.75,0.85,0.86
09/04/2014,0.89,0.75,0.87,0.88
10/04/2014,0.89,0.75,0.88,0.88
11/04/2014,0.89,0.75,0.88,0.88
14/04/2014,0.89,0.75,0.88,0.88
15/04/2014,0.89,0.75,0.88,0.88
16/04/2014,0.89,0.75,0.88,0.88
17/04/2014,0.89,0.75,0.88,0.88
22/04/2014,0.89,0.75,0.88,0.88
23/04/2014,0.89,0.75,0.88,0.88
24/04/2014,0.89,0.75,0.88,0.89
25/04/2014,0.89,0.75,0.89,0.89
28/04/2014,0.9,0.75,0.89,0.9
29/04/2014,0.9,0.75,0.9,0.89
30/04/2014,0.9,0.75,0.89,0.89
02/05/2014,0.9,0.75,0.89,0.89
05/05/2014,0.9,0.75,0.89,0.89
06/05/2014,0.9,0.75,0.89,0.89
07/05/2014,0.9,0.75,0.89,0.9
08/05/2014,0.9,0.75,0.9,0.9
09/05/2014,0.9,0.75,0.9,0.9
12/05/2014,0.9,0.75,0.9,0.9
14/05/2014,0.9,0.75,0.9,0.9
13/05/2014,0.9,0.75,0.9,0.9
15/05/2014,0.9,0.75,0.9,0.9
16/05/2014,0.9,0.75,0.9,0.9
19/05/2014,0.9,0.75,0.9,0.9
20/05/2014,0.9,0.75,0.9,0.9
21/05/2014,0.9,0.75,0.9,0.9
22/05/2014,0.9,0.75,0.9,0.9
23/05/2014,0.9,0.75,0.9,0.9
27/05/2014,0.9,0.75,0.9,0.9
28/05/2014,0.9,0.75,0.9,0.9
29/05/2014,0.9,0.75,0.9,0.9
30/05/2014,0.9,0.75,0.9,0.9
02/06/2014,0.9,0.75,0.9,0.9
03/06/2014,0.9,0.75,0.9,0.9
04/06/2014,0.9,0.75,0.9,0.9
05/06/2014,0.9,0.75,0.9,0.9
06/06/2014,0.9,0.75,0.9,0.9
04/03/2013,0.91,0.62,0.9,0.91
05/03/2013,0.91,0.62,0.91,0.91
07/03/2013,0.91,0.62,0.91,0.91
08/03/2013,0.92,0.62,0.91,0.92
11/03/2013,0.92,0.62,0.92,0.92
12/03/2013,0.93,0.62,0.92,0.93
13/03/2013,0.95,0.62,0.93,0.95
09/06/2014,0.95,0.75,0.9,0.95
10/06/2014,0.95,0.75,0.95,0.95
11/06/2014,0.95,0.75,0.95,0.95
14/03/2013,0.96,0.62,0.95,0.96
12/06/2014,0.96,0.75,0.95,0.96
15/03/2013,0.97,0.62,0.96,0.97
18/03/2013,0.97,0.62,0.97,0.97
19/03/2013,0.97,0.62,0.97,0.97
20/03/2013,0.99,0.62,0.97,0.99
21/03/2013,1,0.62,0.99,1
22/03/2013,1,0.62,1,1
13/06/2014,1,0.75,0.96,1
16/06/2014,1,0.75,1,0.95
17/06/2014,1,0.75,0.95,0.95
18/06/2014,1,0.75,0.95,0.95
19/06/2014,1,0.75,0.95,0.95
20/06/2014,1,0.75,0.95,0.95
23/06/2014,1,0.75,0.95,0.95
24/06/2014,1,0.75,0.95,0.96
25/06/2014,1,0.75,0.96,0.96
26/06/2014,1,0.75,0.96,0.95
27/06/2014,1,0.75,0.95,0.95
30/06/2014,1,0.75,0.95,0.95
02/07/2014,1,0.75,0.95,0.95
03/07/2014,1,0.75,0.95,0.95
04/07/2014,1,0.75,0.95,0.97
07/07/2014,1,0.75,0.97,0.96
08/07/2014,1,0.75,0.96,0.96
09/07/2014,1,0.75,0.96,0.96
10/07/2014,1,0.75,0.96,0.96
11/07/2014,1,0.75,0.96,0.96
14/07/2014,1,0.75,0.96,0.96
15/07/2014,1,0.75,0.96,0.96
16/07/2014,1,0.75,0.96,0.96
17/07/2014,1,0.75,0.96,0.96
18/07/2014,1,0.75,0.96,0.96
21/07/2014,1,0.75,0.96,0.96
22/07/2014,1,0.75,0.96,0.98
23/07/2014,1,0.75,0.98,0.98
24/07/2014,1,0.75,0.98,0.98
25/07/2014,1,0.75,0.98,0.99
29/07/2014,1,0.75,0.99,0.99
30/07/2014,1,0.75,0.99,0.99
31/07/2014,1,0.75,0.99,0.99
01/08/2014,1,0.75,0.99,0.99
04/08/2014,1,0.75,0.99,0.99
05/08/2014,1,0.75,0.99,0.99
06/08/2014,1,0.75,0.99,0.99
07/08/2014,1,0.75,0.99,0.99
08/08/2014,1,0.75,0.99,0.99
11/08/2014,1,0.75,0.99,0.99
12/08/2014,1,0.75,0.99,0.99
13/08/2014,1,0.75,0.99,0.98
14/08/2014,1,0.75,0.98,0.98
15/08/2014,1,0.75,0.98,0.99
18/08/2014,1,0.75,0.99,0.99
19/08/2014,1,0.75,0.99,0.99
20/08/2014,1,0.75,0.99,0.99
21/08/2014,1,0.75,0.99,0.99
22/08/2014,1,0.75,0.99,0.99
25/08/2014,1,0.75,0.99,0.99
26/08/2014,1,0.75,0.99,0.99
27/08/2014,1,0.75,0.99,1
28/08/2014,1,0.75,1,1
29/08/2014,1,0.75,1,1
01/09/2014,1,0.75,1,1
02/09/2014,1,0.75,1,1.01
03/09/2014,1,0.75,1.01,1.01
04/09/2014,1,0.75,1.01,1
05/09/2014,1,0.75,1,1
08/09/2014,1,0.75,1,1
09/09/2014,1,0.75,1,0.99
10/09/2014,1,0.75,0.99,0.99
11/09/2014,1,0.75,0.99,0.99
12/09/2014,1,0.75,0.99,0.99
15/09/2014,1,0.75,0.99,0.99
16/09/2014,1,0.75,0.99,0.99
17/09/2014,1,0.75,0.99,0.99
18/09/2014,1,0.75,0.99,0.99
19/09/2014,1,0.75,0.99,0.99
23/09/2014,1,0.75,0.99,0.99
24/09/2014,1,0.75,0.99,0.99
25/09/2014,1,0.75,0.99,1
26/09/2014,1,0.75,1,1
29/09/2014,1,0.75,1,0.99
30/09/2014,1,0.75,0.99,0.99
01/10/2014,1,0.75,0.99,0.99
02/10/2014,1,0.75,0.99,0.99
03/10/2014,1,0.75,0.99,0.99
07/10/2014,1,0.75,0.99,0.99
08/10/2014,1,0.75,0.99,0.99
09/10/2014,1,0.75,0.99,0.99
10/10/2014,1,0.75,0.99,0.99
13/10/2014,1,0.75,0.99,0.99
14/10/2014,1,0.75,0.99,0.99
14/10/2014,1,0.75,0.99,0.99
15/10/2014,1,0.75,0.99,0.99
16/10/2014,1,0.75,0.99,0.99
17/10/2014,1,0.75,0.99,0.99
20/10/2014,1,0.75,0.99,0.99
21/10/2014,1,0.75,0.99,0.99
22/10/2014,1,0.75,0.99,0.99
23/10/2014,1,0.75,0.99,0.99
24/10/2014,1,0.75,0.99,0.99
27/10/2014,1,0.75,0.99,0.99
28/10/2014,1,0.75,0.99,0.99
29/10/2014,1,0.75,0.99,0.99
30/10/2014,1,0.75,0.99,0.99
31/10/2014,1,0.75,0.99,0.99
03/11/2014,1,0.75,0.99,0.99
04/11/2014,1,0.75,0.99,0.99
05/11/2014,1,0.75,0.99,0.99
06/11/2014,1,0.75,0.99,0.98
07/11/2014,1,0.75,0.98,0.99
10/11/2014,1,0.75,0.99,0.99
11/11/2014,1,0.75,0.99,0.99
12/11/2014,1,0.75,0.99,0.99
13/11/2014,1,0.75,0.99,0.99
14/11/2014,1,0.75,0.99,0.99
17/11/2014,1,0.75,0.99,0.99
18/11/2014,1,0.75,0.99,0.99
19/11/2014,1,0.75,0.99,0.99
20/11/2014,1,0.75,0.99,0.99
21/11/2014,1,0.75,0.99,0.99
24/11/2014,1,0.75,0.99,0.99
25/11/2014,1,0.75,0.99,0.99
26/11/2014,1,0.75,0.99,0.99
27/11/2014,1,0.75,0.99,0.99
28/11/2014,1,0.75,0.99,0.99
01/12/2014,1,0.75,0.99,0.99
02/12/2014,1,0.75,0.99,0.99
03/12/2014,1,0.75,0.99,0.99
04/12/2014,1,0.75,0.99,0.99
08/12/2014,1,0.75,0.99,0.99
25/03/2013,1.02,0.62,1,1.02
26/03/2013,1.02,0.62,1.02,1.02
27/03/2013,1.03,0.62,1.02,1.03
28/03/2013,1.04,0.62,1.03,1.04
02/04/2013,1.04,0.62,1.04,1.04
03/04/2013,1.04,0.62,1.04,1.04
09/12/2014,1.05,0.75,0.99,1.05
10/12/2014,1.05,0.75,1.05,1.05
11/12/2014,1.05,0.75,1.05,1.05
12/12/2014,1.05,0.75,1.05,1.05
15/12/2014,1.05,0.75,1.05,1.05
16/12/2014,1.05,0.75,1.05,1.05
17/12/2014,1.05,0.75,1.05,1.05
18/12/2014,1.05,0.75,1.05,1.05
19/12/2014,1.05,0.75,1.05,1.05
22/12/2014,1.05,0.75,1.05,1.05
23/12/2014,1.05,0.75,1.05,1.05
23/12/2014,1.05,0.75,1.05,1.05
30/12/2014,1.05,0.75,1.05,1.05
31/12/2014,1.05,0.75,1.05,1.05
29/12/2014,1.05,0.75,1.05,1.05
04/04/2013,1.06,0.62,1.04,1.06
02/01/2015,1.06,1.06,1.05,1.05
05/01/2015,1.06,1.06,1.05,1.05
06/01/2015,1.06,1.06,1.05,1.05
07/01/2015,1.06,1.06,1.05,1.06
08/01/2015,1.06,1.06,1.06,1.06
09/01/2015,1.06,1.05,1.06,1.05
12/01/2015,1.06,1.05,1.05,1.05
13/01/2015,1.06,1.05,1.05,1.05
14/01/2015,1.06,1.05,1.05,1.05
15/01/2015,1.06,1.05,1.05,1.05
16/01/2015,1.06,1.05,1.05,1.06
19/01/2015,1.06,1.05,1.06,1.05
20/01/2015,1.06,1.05,1.05,1.05
21/01/2015,1.06,1.05,1.05,1.05
22/01/2015,1.06,1.05,1.05,1.06
05/04/2013,1.07,0.62,1.06,1.07
08/04/2013,1.07,0.62,1.07,1.07
23/01/2015,1.07,1.05,1.06,1.07
26/01/2015,1.07,1.05,1.07,1.07
09/04/2013,1.08,0.62,1.07,1.08
27/01/2015,1.08,1.05,1.07,1.08
28/01/2015,1.08,1.05,1.08,1.08
29/01/2015,1.08,1.05,1.08,1.08
30/01/2015,1.08,1.05,1.08,1.08
02/02/2015,1.08,1.05,1.08,1.08
03/02/2015,1.08,1.05,1.08,1.07
04/02/2015,1.08,1.05,1.07,1.07
05/02/2015,1.08,1.05,1.07,1.07
06/02/2015,1.08,1.05,1.07,1.07
09/02/2015,1.08,1.05,1.07,1.07
10/02/2015,1.08,1.05,1.07,1.06
11/02/2015,1.08,1.05,1.06,1.06
12/02/2015,1.08,1.05,1.06,1.06
13/02/2015,1.08,1.05,1.06,1.06
16/02/2015,1.08,1.05,1.06,1.06
17/02/2015,1.08,1.05,1.06,1.06
18/02/2015,1.08,1.05,1.06,1.06
19/02/2015,1.08,1.05,1.06,1.06
20/02/2015,1.08,1.05,1.06,1.06
23/02/2015,1.08,1.05,1.06,1.06
24/02/2015,1.08,1.05,1.06,1.08
25/02/2015,1.08,1.05,1.06,1.08
26/02/2015,1.08,1.05,1.08,1.08
27/02/2015,1.08,1.05,1.08,1.08
02/03/2015,1.08,1.05,1.08,1.08
03/03/2015,1.08,1.05,1.08,1.08
04/03/2015,1.08,1.05,1.08,1.08
05/03/2015,1.08,1.05,1.08,1.08
09/03/2015,1.08,1.05,1.08,1.09
10/03/2015,1.08,1.05,1.09,1.09
11/03/2015,1.08,1.05,1.09,1.09
12/03/2015,1.08,1.05,1.09,1.09
13/03/2015,1.08,1.05,1.09,1.09
16/03/2015,1.09,1.05,1.09,1.09
17/03/2015,1.09,1.05,1.09,1.09
18/03/2015,1.09,1.05,1.09,1.09
19/03/2015,1.09,1.05,1.09,1.09
20/03/2015,1.09,1.05,1.09,1.09
23/03/2015,1.09,1.05,1.09,1.09
24/03/2015,1.09,1.05,1.09,1.09
25/03/2015,1.09,1.05,1.09,1.09
26/03/2015,1.09,1.05,1.09,1.09
27/03/2015,1.09,1.05,1.09,1.09
30/03/2015,1.09,1.05,1.09,1.09
31/03/2015,1.09,1.05,1.09,1.09
01/04/2015,1.09,1.05,1.09,1.09
02/04/2015,1.09,1.05,1.09,1.09
07/04/2015,1.09,1.05,1.09,1.1
08/04/2015,1.09,1.05,1.1,1.1
09/04/2015,1.09,1.05,1.1,1.1
10/04/2015,1.09,1.05,1.1,1.1
13/04/2015,1.09,1.05,1.1,1.1
14/04/2015,1.09,1.05,1.1,1.1
15/04/2015,1.09,1.05,1.1,1.1
16/04/2015,1.09,1.05,1.1,1.1
10/04/2013,1.1,0.62,1.08,1.1
03/01/2017,1.1,1.1,1.1,1.1
04/01/2017,1.1,1.1,1.1,1.1
17/04/2015,1.11,1.05,1.11,1.11
20/04/2015,1.11,1.05,1.11,1.11
21/04/2015,1.11,1.05,1.12,1.11
22/04/2015,1.11,1.05,1.12,1.12
23/04/2015,1.11,1.05,1.12,1.12
05/01/2017,1.12,1.1,1.1,1.12
06/01/2017,1.12,1.1,1.12,1.12
09/01/2017,1.12,1.1,1.12,1.12
10/01/2017,1.12,1.1,1.12,1.12
11/01/2017,1.12,1.1,1.12,1.12
12/01/2017,1.12,1.1,1.12,1.12
13/01/2017,1.12,1.1,1.12,1.12
16/01/2017,1.12,1.1,1.12,1.12
17/01/2017,1.12,1.1,1.12,1.12
18/01/2017,1.12,1.1,1.12,1.12
19/01/2017,1.12,1.1,1.12,1.12
20/01/2017,1.12,1.1,1.12,1.12
23/01/2017,1.12,1.1,1.12,1.12
24/01/2017,1.12,1.1,1.12,1.12
25/01/2017,1.12,1.1,1.12,1.12
26/01/2017,1.12,1.1,1.12,1.12
27/01/2017,1.12,1.1,1.12,1.12
30/01/2017,1.12,1.1,1.12,1.11
31/01/2017,1.12,1.1,1.11,1.11
01/02/2017,1.12,1.1,1.11,1.11
02/02/2017,1.12,1.1,1.11,1.11
03/02/2017,1.12,1.1,1.11,1.11
06/02/2017,1.12,1.09,1.1,1.09
07/02/2017,1.12,1.09,1.09,1.09
08/02/2017,1.12,1.09,1.09,1.09
09/02/2017,1.12,1.09,1.09,1.09
11/04/2013,1.14,0.62,1.1,1.14
24/04/2015,1.15,1.05,1.13,1.15
27/04/2015,1.15,1.05,1.15,1.15
28/04/2015,1.15,1.05,1.15,1.15
12/04/2013,1.17,0.62,1.14,1.17
29/04/2015,1.2,1.05,1.15,1.2
30/04/2015,1.2,1.05,1.2,1.2
04/05/2015,1.2,1.05,1.22,1.22
05/05/2015,1.2,1.05,1.22,1.22
06/05/2015,1.2,1.05,1.22,1.22
07/05/2015,1.2,1.05,1.22,1.22
08/05/2015,1.2,1.05,1.22,1.22
11/05/2015,1.2,1.05,1.22,1.22
12/05/2015,1.2,1.05,1.22,1.22
14/05/2015,1.2,1.05,1.22,1.22
10/02/2017,1.2,1.09,1.09,1.17
13/02/2017,1.2,1.09,1.09,1.17
14/02/2017,1.2,1.09,1.09,1.17
15/02/2017,1.2,1.09,1.17,1.17
16/02/2017,1.2,1.09,1.17,1.17
17/02/2017,1.2,1.09,1.17,1.17
20/02/2017,1.2,1.09,1.17,1.17
21/02/2017,1.2,1.09,1.17,1.17
22/02/2017,1.2,1.09,1.17,1.17
23/02/2017,1.2,1.09,1.17,1.17
24/02/2017,1.2,1.09,1.17,1.16
27/02/2017,1.2,1.09,1.17,1.17
28/02/2017,1.2,1.09,1.17,1.18
01/03/2017,1.2,1.09,1.17,1.19
